member_id,time_retrieved,honorific,first_name,last_name,constituency,province_territory,party,email,website,image_url,source_url
7499,1708713980616,,Effie J.,Triantafilopoulos,Oakville North—Burlington,ON,Progressive Conservative Party of Ontario,Effie.Triantafilopoulos@pc.ola.org,,https://www.ola.org/sites/default/files/member/profile-photo/effie_triantafilopoulos.jpg,https://www.ola.org/en/members/all/effie-j-triantafilopoulos
7192,1708713980616,,John,Vanthof,Timiskaming—Cochrane,ON,New Democratic Party of Ontario,JVanthof-QP@ndp.on.ca,,https://www.ola.org/sites/default/files/member/profile-photo/john_vanthof.jpg,https://www.ola.org/en/members/all/john-vanthof
7614,1708713980616,,Lise,Vaugeois,Thunder Bay—Superior North,ON,New Democratic Party of Ontario,LVaugeois-QP@ndp.on.ca,,https://www.ola.org/sites/default/files/member/profile-photo/Lise_Vaugeois.png,https://www.ola.org/en/members/all/lise-vaugeois
7506,1708713980616,,Daisy,Wai,Richmond Hill,ON,Progressive Conservative Party of Ontario,Daisy.Wai@pc.ola.org,,https://www.ola.org/sites/default/files/member/profile-photo/daisy_wai_0.jpg,https://www.ola.org/en/members/all/daisy-wai
7446,1708713980616,,Jamie,West,Sudbury,ON,New Democratic Party of Ontario,JWest-QP@ndp.on.ca,,https://www.ola.org/sites/default/files/member/profile-photo/Jamie-West.jpeg,https://www.ola.org/en/members/all/jamie-west
7586,1708713980616,Hon.,Charmaine,Williams,Brampton Centre,ON,Progressive Conservative Party of Ontario,Charmaine.Williams@pc.ola.org,,https://www.ola.org/sites/default/files/member/profile-photo/Charmaine_Williams.png,https://www.ola.org/en/members/all/charmaine-a-williams
7616,1708713980616,,Kristyn,Wong-Tam,Toronto Centre,ON,New Democratic Party of Ontario,KWong-Tam-QP@ndp.on.ca,,https://www.ola.org/sites/default/files/member/profile-photo/Kristyn_Wong_Tam.png,https://www.ola.org/en/members/all/kristyn-wong-tam
2139,1708713980616,,John,Yakabuski,Renfrew—Nipissing—Pembroke,ON,Progressive Conservative Party of Ontario,John.Yakabuski@pc.ola.org,,https://www.ola.org/sites/default/files/member/profile-photo/john_yakabuski_0.jpg,https://www.ola.org/en/members/all/john-yakabuski
NaN,1708713980616,,Vacant,seat,Lambton—Kent—Middlesex,ON,,,,https://www.ola.org/sites/default/files/mpp-placeholder.png,https://www.ola.org/en/members/all/vacant-seat-lambton-kent-middlesex
NaN,1708713980616,,Vacant,seat,Milton,ON,,Parm.Gill@pc.ola.org,,https://www.ola.org/sites/default/files/mpp-placeholder.png,https://www.ola.org/en/members/all/vacant-seat-milton
